country,city,date,congestion,diffRatio
United States of America,Cincinnati,2020-02-28,24,0.1428571428571428
United States of America,Cincinnati,2020-02-29,10,0.0
United States of America,Cincinnati,2020-03-01,7,-0.125
United States of America,Cincinnati,2020-03-02,19,0.0
United States of America,Cincinnati,2020-03-03,21,-0.0454545454545454
United States of America,Cincinnati,2020-03-04,21,-0.0454545454545454
United States of America,Cincinnati,2020-03-05,20,-0.0909090909090909
United States of America,Cincinnati,2020-03-06,20,-0.0476190476190476
United States of America,Cincinnati,2020-03-07,10,0.0
United States of America,Cincinnati,2020-03-08,7,-0.125
United States of America,Cincinnati,2020-03-09,25,0.3157894736842105
United States of America,Cincinnati,2020-03-10,20,-0.0909090909090909
United States of America,Cincinnati,2020-03-11,17,-0.2272727272727273
United States of America,Cincinnati,2020-03-12,16,-0.2727272727272727
United States of America,Cincinnati,2020-03-13,11,-0.4761904761904762
United States of America,Cincinnati,2020-03-14,6,-0.4
United States of America,Cincinnati,2020-03-15,2,-0.75
United States of America,Cincinnati,2020-03-16,7,-0.631578947368421
United States of America,Cincinnati,2020-03-17,6,-0.7272727272727273
United States of America,Cincinnati,2020-03-18,9,-0.5909090909090909
United States of America,Cincinnati,2020-03-19,10,-0.5454545454545454
United States of America,Cincinnati,2020-03-20,8,-0.6190476190476191
United States of America,Cincinnati,2020-03-21,3,-0.7
United States of America,Cincinnati,2020-03-22,2,-0.75
United States of America,Cincinnati,2020-03-23,5,-0.7368421052631579
United States of America,Cincinnati,2020-03-24,4,-0.8181818181818182
United States of America,Cincinnati,2020-03-25,4,-0.8181818181818182
United States of America,Cincinnati,2020-03-26,5,-0.7727272727272727
United States of America,Cincinnati,2020-03-27,6,-0.7142857142857143
United States of America,Cincinnati,2020-03-28,3,-0.7
United States of America,Cincinnati,2020-03-29,2,-0.75
United States of America,Cincinnati,2020-03-30,4,-0.7894736842105263
United States of America,Cincinnati,2020-03-31,4,-0.8181818181818182
United States of America,Cincinnati,2020-04-01,4,-0.8181818181818182
United States of America,Cincinnati,2020-04-02,5,-0.7727272727272727
United States of America,Cincinnati,2020-04-03,5,-0.7619047619047619
United States of America,Cincinnati,2020-04-04,3,-0.7
United States of America,Cincinnati,2020-04-05,1,-0.875
United States of America,Cincinnati,2020-04-06,4,-0.7894736842105263
United States of America,Cincinnati,2020-04-07,5,-0.7727272727272727
United States of America,Cincinnati,2020-04-08,5,-0.7727272727272727
United States of America,Cincinnati,2020-04-09,6,-0.7272727272727273
United States of America,Cincinnati,2020-04-10,5,-0.7619047619047619
United States of America,Cincinnati,2020-04-11,3,-0.7
United States of America,Cincinnati,2020-04-12,2,-0.75
United States of America,Cincinnati,2020-04-13,4,-0.7894736842105263
United States of America,Cincinnati,2020-04-14,5,-0.7727272727272727
United States of America,Cincinnati,2020-04-15,5,-0.7727272727272727
United States of America,Cincinnati,2020-04-16,6,-0.7272727272727273
United States of America,Cincinnati,2020-04-17,7,-0.6666666666666666
United States of America,Cincinnati,2020-04-18,4,-0.6
United States of America,Cincinnati,2020-04-19,2,-0.75
United States of America,Cincinnati,2020-04-20,5,-0.7368421052631579
United States of America,Cincinnati,2020-04-21,6,-0.7272727272727273
United States of America,Cincinnati,2020-04-22,6,-0.7272727272727273
United States of America,Cincinnati,2020-04-23,8,-0.6363636363636364
United States of America,Cincinnati,2020-04-24,7,-0.6666666666666666
United States of America,Cincinnati,2020-04-25,5,-0.5
United States of America,Cincinnati,2020-04-26,3,-0.625
United States of America,Cincinnati,2020-04-27,6,-0.6842105263157895
United States of America,Cincinnati,2020-04-28,6,-0.7272727272727273
United States of America,Cincinnati,2020-04-29,6,-0.7272727272727273
United States of America,Cincinnati,2020-04-30,6,-0.7272727272727273
United States of America,Cincinnati,2020-05-01,8,-0.6190476190476191
United States of America,Cincinnati,2020-05-02,5,-0.5
United States of America,Cincinnati,2020-05-03,4,-0.5
United States of America,Cincinnati,2020-05-04,6,-0.6842105263157895
United States of America,Cincinnati,2020-05-05,5,-0.7727272727272727
United States of America,Cincinnati,2020-05-06,6,-0.7272727272727273
United States of America,Cincinnati,2020-05-07,6,-0.7272727272727273
United States of America,Cincinnati,2020-05-08,8,-0.6190476190476191
United States of America,Cincinnati,2020-05-09,5,-0.5
United States of America,Cincinnati,2020-05-10,2,-0.75
United States of America,Cincinnati,2020-05-11,5,-0.7368421052631579
United States of America,Cincinnati,2020-05-12,6,-0.7272727272727273
United States of America,Cincinnati,2020-05-13,6,-0.7272727272727273
United States of America,Cincinnati,2020-05-14,8,-0.6363636363636364
United States of America,Cincinnati,2020-05-15,7,-0.6666666666666666
United States of America,Cincinnati,2020-05-16,5,-0.5
United States of America,Cincinnati,2020-05-17,3,-0.625
United States of America,Cincinnati,2020-05-18,10,-0.4736842105263158
United States of America,Cincinnati,2020-05-19,13,-0.4090909090909091
United States of America,Cincinnati,2020-05-20,5,-0.7727272727272727
United States of America,Cincinnati,2020-05-21,6,-0.7272727272727273
United States of America,Cincinnati,2020-05-22,7,-0.6666666666666666
United States of America,Cincinnati,2020-05-23,6,-0.4
United States of America,Cincinnati,2020-05-24,3,-0.625
United States of America,Cincinnati,2020-05-25,2,-0.8947368421052632
United States of America,Cincinnati,2020-05-26,6,-0.7272727272727273
United States of America,Cincinnati,2020-05-27,6,-0.7272727272727273
United States of America,Cincinnati,2020-05-28,7,-0.6818181818181818
United States of America,Cincinnati,2020-05-29,8,-0.6190476190476191
United States of America,Cincinnati,2020-05-30,5,-0.5
United States of America,Cincinnati,2020-05-31,3,-0.625
United States of America,Cincinnati,2020-06-01,8,-0.5789473684210527
United States of America,Cincinnati,2020-06-02,8,-0.6363636363636364
United States of America,Cincinnati,2020-06-03,8,-0.6363636363636364
United States of America,Cincinnati,2020-06-04,9,-0.5909090909090909
United States of America,Cincinnati,2020-06-05,8,-0.6190476190476191
United States of America,Cincinnati,2020-06-06,5,-0.5
United States of America,Cincinnati,2020-06-07,3,-0.625
United States of America,Cincinnati,2020-06-08,7,-0.631578947368421
United States of America,Cincinnati,2020-06-09,9,-0.5909090909090909
United States of America,Cincinnati,2020-06-10,9,-0.5909090909090909
United States of America,Cincinnati,2020-06-12,9,-0.5714285714285714
United States of America,Cincinnati,2020-06-13,5,-0.5
United States of America,Cincinnati,2020-06-14,3,-0.625
United States of America,Cincinnati,2020-06-15,8,-0.5789473684210527
United States of America,Cincinnati,2020-06-16,9,-0.5909090909090909
United States of America,Cincinnati,2020-06-17,11,-0.5
United States of America,Cincinnati,2020-06-18,10,-0.5454545454545454
United States of America,Cincinnati,2020-06-19,10,-0.5238095238095238
United States of America,Cincinnati,2020-06-20,5,-0.5
United States of America,Cincinnati,2020-06-21,5,-0.375
United States of America,Cincinnati,2020-06-22,8,-0.5789473684210527
United States of America,Cincinnati,2020-06-23,12,-0.4545454545454545
United States of America,Cincinnati,2020-06-24,11,-0.5
United States of America,Cincinnati,2020-06-25,12,-0.4545454545454545
United States of America,Cincinnati,2020-06-26,15,-0.2857142857142857
United States of America,Cincinnati,2020-06-27,6,-0.4
United States of America,Cincinnati,2020-06-28,8,0.0
United States of America,Cincinnati,2020-06-29,10,-0.4736842105263158
United States of America,Cincinnati,2020-06-30,13,-0.4090909090909091
United States of America,Cincinnati,2020-07-01,12,-0.4545454545454545
United States of America,Cincinnati,2020-07-02,14,-0.3636363636363637
United States of America,Cincinnati,2020-07-03,8,-0.6190476190476191
United States of America,Cincinnati,2020-07-04,3,-0.7
United States of America,Cincinnati,2020-07-05,5,-0.375
United States of America,Cincinnati,2020-07-06,14,-0.2631578947368421
United States of America,Cincinnati,2020-07-07,11,-0.5
United States of America,Cincinnati,2020-07-08,11,-0.5
United States of America,Cincinnati,2020-07-09,12,-0.4545454545454545
United States of America,Cincinnati,2020-07-10,13,-0.3809523809523809
United States of America,Cincinnati,2020-07-11,8,-0.2
United States of America,Cincinnati,2020-07-12,6,-0.25
United States of America,Cincinnati,2020-07-13,9,-0.5263157894736842
United States of America,Cincinnati,2020-07-14,10,-0.5454545454545454
United States of America,Cincinnati,2020-07-15,11,-0.5
United States of America,Cincinnati,2020-07-16,11,-0.5
United States of America,Cincinnati,2020-07-17,12,-0.4285714285714285
United States of America,Cincinnati,2020-07-18,8,-0.2
United States of America,Cincinnati,2020-07-19,7,-0.125
United States of America,Cincinnati,2020-07-20,9,-0.5263157894736842
United States of America,Cincinnati,2020-07-21,9,-0.5909090909090909
United States of America,Cincinnati,2020-07-22,13,-0.4090909090909091
United States of America,Cincinnati,2020-07-23,11,-0.5
United States of America,Cincinnati,2020-07-24,13,-0.3809523809523809
United States of America,Cincinnati,2020-07-25,7,-0.3
United States of America,Cincinnati,2020-07-26,5,-0.375
United States of America,Cincinnati,2020-07-27,9,-0.5263157894736842
United States of America,Cincinnati,2020-07-28,9,-0.5909090909090909
United States of America,Cincinnati,2020-07-29,10,-0.5454545454545454
United States of America,Cincinnati,2020-07-30,17,-0.2272727272727273
United States of America,Cincinnati,2020-07-31,11,-0.4761904761904762
United States of America,Cincinnati,2020-08-01,9,-0.1
United States of America,Cincinnati,2020-08-02,6,-0.25
United States of America,Cincinnati,2020-08-03,10,-0.4736842105263158
United States of America,Cincinnati,2020-08-04,9,-0.5909090909090909
United States of America,Cincinnati,2020-08-05,10,-0.5454545454545454
United States of America,Cincinnati,2020-08-06,11,-0.5
United States of America,Cincinnati,2020-08-07,11,-0.4761904761904762
United States of America,Cincinnati,2020-08-08,7,-0.3
United States of America,Cincinnati,2020-08-09,5,-0.375
United States of America,Cincinnati,2020-08-10,10,-0.4736842105263158
United States of America,Cincinnati,2020-08-11,10,-0.5454545454545454
United States of America,Cincinnati,2020-08-12,10,-0.5454545454545454
United States of America,Cincinnati,2020-08-13,12,-0.4545454545454545
United States of America,Cincinnati,2020-08-14,13,-0.3809523809523809
United States of America,Cincinnati,2020-08-15,8,-0.2
United States of America,Cincinnati,2020-08-16,5,-0.375
United States of America,Cincinnati,2020-08-17,10,-0.4736842105263158
United States of America,Cincinnati,2020-08-18,14,-0.3636363636363637
United States of America,Cincinnati,2020-08-19,12,-0.4545454545454545
United States of America,Cincinnati,2020-08-20,12,-0.4545454545454545
United States of America,Cincinnati,2020-08-21,12,-0.4285714285714285
United States of America,Cincinnati,2020-08-22,7,-0.3
United States of America,Cincinnati,2020-08-23,5,-0.375
United States of America,Cincinnati,2020-08-24,12,-0.3684210526315789
United States of America,Cincinnati,2020-08-25,11,-0.5
United States of America,Cincinnati,2020-08-26,11,-0.5
United States of America,Cincinnati,2020-08-27,11,-0.5
United States of America,Cincinnati,2020-08-28,14,-0.3333333333333333
United States of America,Cincinnati,2020-08-29,7,-0.3
United States of America,Cincinnati,2020-08-30,5,-0.375
United States of America,Cincinnati,2020-08-31,10,-0.4736842105263158
United States of America,Cincinnati,2020-09-01,11,-0.5
United States of America,Cincinnati,2020-09-02,13,-0.4090909090909091
United States of America,Cincinnati,2020-09-03,14,-0.3636363636363637
United States of America,Cincinnati,2020-09-04,19,-0.0952380952380952
United States of America,Cincinnati,2020-09-05,6,-0.4
United States of America,Cincinnati,2020-09-06,4,-0.5
United States of America,Cincinnati,2020-09-07,6,-0.6842105263157895
United States of America,Cincinnati,2020-09-08,11,-0.5
United States of America,Cincinnati,2020-09-09,13,-0.4090909090909091
United States of America,Cincinnati,2020-09-10,12,-0.4545454545454545
United States of America,Cincinnati,2020-09-11,13,-0.3809523809523809
United States of America,Cincinnati,2020-09-12,10,0.0
United States of America,Cincinnati,2020-09-13,4,-0.5
United States of America,Cincinnati,2020-09-14,10,-0.4736842105263158
United States of America,Cincinnati,2020-09-15,11,-0.5
United States of America,Cincinnati,2020-09-16,11,-0.5
United States of America,Cincinnati,2020-09-17,12,-0.4545454545454545
